column,operation,original_value,new_value,row_index,timestamp,cleaner_type
merchant_category,fallback_imputation,,Unknown,3413,2025-10-16 15:52:24.302085,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3414,2025-10-16 15:52:24.302086,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3416,2025-10-16 15:52:24.302087,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3419,2025-10-16 15:52:24.302089,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3423,2025-10-16 15:52:24.302090,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3432,2025-10-16 15:52:24.302091,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3436,2025-10-16 15:52:24.302092,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3439,2025-10-16 15:52:24.302093,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3442,2025-10-16 15:52:24.302094,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3444,2025-10-16 15:52:24.302114,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3446,2025-10-16 15:52:24.302115,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3448,2025-10-16 15:52:24.302117,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3450,2025-10-16 15:52:24.302118,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3453,2025-10-16 15:52:24.302147,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3459,2025-10-16 15:52:24.302148,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3465,2025-10-16 15:52:24.302149,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3476,2025-10-16 15:52:24.302150,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3485,2025-10-16 15:52:24.302151,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3486,2025-10-16 15:52:24.302152,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3492,2025-10-16 15:52:24.302153,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3498,2025-10-16 15:52:24.302155,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3504,2025-10-16 15:52:24.302156,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3508,2025-10-16 15:52:24.302157,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3510,2025-10-16 15:52:24.302158,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3513,2025-10-16 15:52:24.302159,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3516,2025-10-16 15:52:24.302160,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3521,2025-10-16 15:52:24.302161,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3523,2025-10-16 15:52:24.302162,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3525,2025-10-16 15:52:24.302164,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3532,2025-10-16 15:52:24.302165,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3539,2025-10-16 15:52:24.302166,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3545,2025-10-16 15:52:24.302168,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3554,2025-10-16 15:52:24.302169,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3564,2025-10-16 15:52:24.302170,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3566,2025-10-16 15:52:24.302171,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3567,2025-10-16 15:52:24.302172,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3568,2025-10-16 15:52:24.302175,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3574,2025-10-16 15:52:24.302176,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3581,2025-10-16 15:52:24.302177,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3586,2025-10-16 15:52:24.302178,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3589,2025-10-16 15:52:24.302179,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3590,2025-10-16 15:52:24.302180,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3592,2025-10-16 15:52:24.302182,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3597,2025-10-16 15:52:24.302183,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3602,2025-10-16 15:52:24.302184,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3605,2025-10-16 15:52:24.302185,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3607,2025-10-16 15:52:24.302186,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3614,2025-10-16 15:52:24.302187,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3617,2025-10-16 15:52:24.302189,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3620,2025-10-16 15:52:24.302190,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3623,2025-10-16 15:52:24.302191,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3625,2025-10-16 15:52:24.302192,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3641,2025-10-16 15:52:24.302193,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3642,2025-10-16 15:52:24.302194,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3656,2025-10-16 15:52:24.302195,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3657,2025-10-16 15:52:24.302196,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3658,2025-10-16 15:52:24.302198,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3659,2025-10-16 15:52:24.302199,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3660,2025-10-16 15:52:24.302200,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3663,2025-10-16 15:52:24.302201,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3664,2025-10-16 15:52:24.302202,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3667,2025-10-16 15:52:24.302204,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3682,2025-10-16 15:52:24.302205,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3699,2025-10-16 15:52:24.302206,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3712,2025-10-16 15:52:24.302207,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3715,2025-10-16 15:52:24.302208,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3717,2025-10-16 15:52:24.302209,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3722,2025-10-16 15:52:24.302210,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3725,2025-10-16 15:52:24.302211,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3727,2025-10-16 15:52:24.302212,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3728,2025-10-16 15:52:24.302213,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3732,2025-10-16 15:52:24.302216,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3742,2025-10-16 15:52:24.302217,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3761,2025-10-16 15:52:24.302218,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3767,2025-10-16 15:52:24.302219,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3769,2025-10-16 15:52:24.302220,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3774,2025-10-16 15:52:24.302222,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3780,2025-10-16 15:52:24.302223,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3781,2025-10-16 15:52:24.302224,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3785,2025-10-16 15:52:24.302225,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3786,2025-10-16 15:52:24.302226,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3789,2025-10-16 15:52:24.302227,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3790,2025-10-16 15:52:24.302228,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3791,2025-10-16 15:52:24.302229,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3792,2025-10-16 15:52:24.302230,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3795,2025-10-16 15:52:24.302231,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3804,2025-10-16 15:52:24.302232,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3808,2025-10-16 15:52:24.302233,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3812,2025-10-16 15:52:24.302235,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3816,2025-10-16 15:52:24.302236,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3817,2025-10-16 15:52:24.302237,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3819,2025-10-16 15:52:24.302238,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3820,2025-10-16 15:52:24.302239,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3821,2025-10-16 15:52:24.302240,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3822,2025-10-16 15:52:24.302241,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3823,2025-10-16 15:52:24.302242,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3833,2025-10-16 15:52:24.302244,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3834,2025-10-16 15:52:24.302246,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3838,2025-10-16 15:52:24.302247,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3842,2025-10-16 15:52:24.302248,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3844,2025-10-16 15:52:24.302249,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3845,2025-10-16 15:52:24.302251,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3846,2025-10-16 15:52:24.302252,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3848,2025-10-16 15:52:24.302253,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3856,2025-10-16 15:52:24.302254,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3857,2025-10-16 15:52:24.302255,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3861,2025-10-16 15:52:24.302256,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3864,2025-10-16 15:52:24.302257,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3871,2025-10-16 15:52:24.302258,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3881,2025-10-16 15:52:24.302259,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3882,2025-10-16 15:52:24.302261,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3886,2025-10-16 15:52:24.302262,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3892,2025-10-16 15:52:24.302263,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3896,2025-10-16 15:52:24.302264,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3899,2025-10-16 15:52:24.302265,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3904,2025-10-16 15:52:24.302266,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3911,2025-10-16 15:52:24.302267,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3916,2025-10-16 15:52:24.302268,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3918,2025-10-16 15:52:24.302269,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3919,2025-10-16 15:52:24.302271,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3921,2025-10-16 15:52:24.302272,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3924,2025-10-16 15:52:24.302273,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3926,2025-10-16 15:52:24.302274,pytorch_encoder
