merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
Merch_23952,Biz-Corp,Services,Abc12,1,36.15,0.0309,Unknown
Merch_23953,Harrison And Sons,Unknown,07575,1,5.86,Unknown,High
Merch_23954,Supply-Partners,Unknown,04540,2,33.35,0.0264,Low
Merch_23955,Comp&Ny Inc,Unknown,61305,7 Years,280.23,0.026,High
Merch_23956,"Roberts, Shelton And Freeman",Unknown,81175,6,10.92,0.0107,Unknown
Merch_23957,Howell Plc,Unknown,44266Extra,0,13.12,Unknown,High
Merch_23958,Everett And Sons,Unknown,32726,3,$1008.23,0.033,Low
Merch_23959,Wright-Miller,Digital,Unknown,0,51.88,0.0346,Low
Merch_23960,Lindsey-Campbell,Unknown,8763,1,Unknown,0.0088,High
Merch_23961,Martin-Smith,Unknown,52207,0 Years,8.75,0.0324,Low
Merch_23962,"Abbott, Moody And Thomas",Unknown,26329,-1,35.69,0.0062,Low
Merch_23963,Keller-Parker,Digital,33973,3,57.02,0.0109,High
Merch_23964,"Miller, Conley And Gonzales",Unknown,8814,11 Years,22.15,0.0271,Unknown
Merch_23965,Jackson-Jones,Wholesale,08119,5,130.39,0.0058,Low
Merch_23966,Ford-Williams,Digital,47245,0,86.71,0.0275,Medium
Merch_23967,"Brown, Hull And Williamson",Digital,Unknown,1,Unknown,0.0166,Unknown
Merch_23968,Fernandez Group,Manufacturing,39070,4,55.27,0.0195,High
Merch_23969,Supply-Partners,Unknown,86715,3,15.78,0.0171,Low
Merch_23970,"Johnson, Murray And Newman",Unknown,02426,2,151.84,0.0081,Medium
Merch_23971,Sparks Inc,Unknown,25397,2,197.65,0.0003,Low
Merch_23972,Diaz-Mcknight,Retail,38934,0,31.0,Unknown,Low
Merch_23973,Armstrong Group,Manufacturing,74095,3,22.46,Unknown,Low
Merch_23974,Wallace Llc,Retail,22224,3,553.91,0.0414,Low
Merch_23975,Banks-Patton,Manufacturing,66363,10,44.39,0.0132,Medium
Merch_23976,Trade-Co,Digital,91244,0,52.83,Unknown,Low
Merch_23977,Johnson Inc,Retail,48574,0,151.65,0.0202,Medium
Merch_23978,Holland-Quinn,Manufacturing,03206,1,86.33,0.0071,Medium
Merch_23979,Rice Plc,Wholesale,79070,10,141.26,0.0071,Low
Merch_23980,"Adams, Carroll And Smith",Unknown,Abc12,0,119.3,0.0196,Low
Merch_23981,"Lee, Rosales And Mills",Manufacturing,2552,19 Years,62.62,0.0163,Low
Merch_23982,Biz-Corp,Manufacturing,11168,0,85.76,0.0062,Low
Merch_23983,"Porter, Scott And Gonzales",Wholesale,87641,8,$92.36,0.0311,Low
Merch_23984,Boyd-Morris,Retail,Unknown,1,55.83,0.0224,Medium
Merch_23985,"Cruz, Burke And Adams",Services,89208,3,$86.96,0.0164,Low
Merch_23986,"Perez, Smith And Davis",Services,01545Extra,-8,116.57,0.0412,Low
Merch_23987,Park Inc,Unknown,Abc12,3,-3.02,0.0332,Low
Merch_23988,Supply-Partners,Wholesale,64639Extra,16,74.24,0.0321,Low
Merch_23989,Pratt-Nicholson,Other,Unknown,Unknown,$10.24,Unknown,Low
Merch_23990,Supply-Partners,Unknown,67473,2,23.53,Unknown,Medium
Merch_23991,Nicholson-Simmons,Wholesale,63654,4,283.86,0.0338,Low
Merch_23992,Wilson Plc,Services,91249,2 Years,140.36,1.92%,Medium
Merch_23993,Comp&Ny Inc,Manufacturing,Abc12,2,35.98,Unknown,Medium
Merch_23994,"Leonard, Greer And Knight",Services,Abc12,2,101.87,0.0259,Medium
Merch_23995,Davis Inc,Wholesale,1563,0,$44.6,0.0054,Medium
Merch_23996,Phillips Plc,Manufacturing,62274,6,$11.48,0.8152,Medium
Merch_23997,Saunders Inc,Digital,7115,2,35.48,0.0182,Medium
Merch_23998,"Hatfield, Horne And Jones",Unknown,15615,3,Unknown,Unknown,High
Merch_23999,Schroeder-Brooks,Retail,3518,2,Unknown,0.0267,Low
Merch_24000,Arnold And Sons,Wholesale,76747,1,Unknown,0.045,Low
Merch_24001,Larsen-Porter,Retail,47681,9 Years,334.55,0.0094,Unknown
Merch_24002,Holder-Weber,Other,34923Extra,0,46.69,0.0233,Low
Merch_24003,"Morrow, Smith And Wilson",Wholesale,6357,6,$190.05,0.0295,Medium
Merch_24004,Williams-Boyer,Services,53437,9,$108.63,0.0323,Medium
Merch_24005,Ritter Inc,Unknown,04582,3,45.79,0.0117,Medium
Merch_24006,Jackson-Hall,Wholesale,57757,5,Unknown,0.0117,Low
Merch_24007,"Miller, Brown And Waters",Unknown,Abc12,5,110.51,0.0377,Low
Merch_24008,Comp&Ny Inc,Wholesale,62241,12,$17.95,0.0105,Medium
Merch_24009,Comp&Ny Inc,Wholesale,Abc12,10,29.4,0.0453,Low
Merch_24010,Goods-Llc,Services,71372,5,4.32,0.0446,Medium
Merch_24011,Jordan-Johnson,Unknown,92463,12,$156.2,0.0251,Low
Merch_24012,Comp&Ny Inc,Unknown,44285,2,15.28,0.045,Low
Merch_24013,Craig-Fischer,Manufacturing,41821,1,Unknown,0.0172,Medium
Merch_24014,Hernandez Ltd,Unknown,75525Extra,7 Years,18.61,0.0227,Low
Merch_24015,Irwin Ltd,Wholesale,85409,0,58.51,0.0151,Low
Merch_24016,Comp&Ny Inc,Retail,47891,4,16.3,0.0204,Low
Merch_24017,Biz-Corp,Wholesale,5619,11,253.53,0.0026,High
Merch_24018,"Scott, Coleman And Wood",Unknown,73831,5,$6.19,0.0069,Low
Merch_24019,Cook-Hubbard,Manufacturing,Abc12,1,Unknown,0.0057,Low
Merch_24020,Callahan Group,Retail,63421,3,$147.61,0.5165,Low
Merch_24021,"Nguyen, Nelson And Ponce",Manufacturing,53109,11,37.37,0.8791,Medium
Merch_24022,Biz-Corp,Wholesale,3567,0,16.99,0.0091,Unknown
Merch_24023,"Bowen, Park And Russo",Manufacturing,98719,4,41.4,1.87%,Low
Merch_24024,"Gray, Allen And Jackson",Digital,05399Extra,1,7.19,0.0162,High
Merch_24025,Garcia-Romero,Unknown,8856,1,61.01,0.0213,Low
Merch_24026,Powell-Warner,Services,94941,Unknown,10.55,2.0%,High
Merch_24027,Mack-Nguyen,Digital,53758,4,16.56,0.017,Low
Merch_24028,Tucker Plc,Unknown,19942,17,131.28,0.0055,Low
Merch_24029,"Lewis, Stephenson And Edwards",Retail,36434,11 Years,153.5,0.0201,Unknown
Merch_24030,Stone Group,Digital,59657,Unknown,$114.61,0.008,Medium
Merch_24031,"Curtis, Martinez And Daugherty",Services,8572,0,$122.13,0.0382,Low
Merch_24032,Hale Plc,Unknown,98120,10,83.55,0.0069,Low
Merch_24033,Munoz Inc,Wholesale,59385,1,6.41,Unknown,Low
Merch_24034,"Craig, Galvan And Banks",Manufacturing,53938,1,173.31,0.0216,Medium
Merch_24035,Walls-David,Digital,55438,24,75.1,0.0318,Low
Merch_24036,"Martin, Murray And Sims",Retail,Abc12,1,$27.07,0.0182,Low
Merch_24037,Scott Ltd,Unknown,Abc12,15,Unknown,0.0404,Medium
Merch_24038,Montgomery-Lowe,Services,96026,4,Unknown,0.0214,Low
Merch_24039,"Morris, Cruz And Sanders",Services,50772,0,-7.83,0.0311,Medium
Merch_24040,"Sanders, Smith And Howard",Retail,15665,5,Unknown,0.0102,Low
Merch_24041,Morris Inc,Unknown,54482,2,39.98,0.0415,Unknown
Merch_24042,Anderson-Evans,Retail,57199,4,24.25,0.0294,Low
Merch_24043,Marsh-Reynolds,Unknown,65045,3,89.64,0.0143,Low
Merch_24044,"Howard, Nunez And Jones",Wholesale,3885,9,$65.41,0.0167,Medium
Merch_24045,"Sanders, Pratt And Murray",Digital,Unknown,5,Unknown,0.0106,Low
Merch_24046,Munoz And Sons,Manufacturing,3915,6,78.3,0.0314,Low
Merch_24047,Le And Sons,Other,51367,8,18.34,0.0097,Low
Merch_24048,"Shaw, Kennedy And Meza",Retail,54168,10,27.15,0.0224,Low
Merch_24049,Trade-Co,Retail,98684,0,413.93,0.0127,Unknown
Merch_24050,Campbell Plc,Manufacturing,23662,8,3.24,0.0028,Low
Merch_24051,"Duncan, Brock And Noble",Manufacturing,10979,3,$10.16,1.15%,Medium
Merch_24052,Johnson Ltd,Unknown,Unknown,3,224.72,Unknown,Low
Merch_24053,Odom Inc,Unknown,72837,13,32.54,Unknown,Low
Merch_24054,Trade-Co,Unknown,80599,8,30.49,0.0135,Medium
Merch_24055,Wells And Sons,Digital,Abc12,2,$81.04,0.0143,Low
Merch_24056,Goods-Llc,Unknown,72664,Unknown,436.12,0.0084,Low
Merch_24057,Jones-Stevenson,Wholesale,80166,3,204.73,0.056,Low
Merch_24058,Supply-Partners,Unknown,20284,0,300.68,0.0155,Low
Merch_24059,"King, Douglas And Sawyer",Wholesale,32564,1,246.27,0.0311,Low
Merch_24060,Contreras Inc,Retail,Unknown,2,22.56,0.0172,Low
Merch_24061,"Jenkins, Jones And Sanchez",Manufacturing,05786,1 Years,151.48,0.0204,Low
Merch_24062,"Navarro, Martinez And Martinez",Unknown,34209,16,45.42,0.0063,Low
Merch_24063,Proctor-Wells,Unknown,49698,2,Unknown,0.0272,Low
Merch_24064,"Sanchez, Wood And Mendoza",Digital,43517,7,98.06,0.0303,Low
Merch_24065,Pope Llc,Services,01352,-1,40.96,0.0187,Medium
Merch_24066,"Rodriguez, Wolf And Wagner",Unknown,2403,9 Years,224.33,0.0069,Low
Merch_24067,"Duran, Ortiz And Jones",Unknown,08482,3,Unknown,0.91%,Low
Merch_24068,Taylor-Rush,Unknown,Unknown,1,$32.24,0.0258,Low
Merch_24069,Carter Ltd,Digital,93711Extra,2,10.15,0.0171,Medium
Merch_24070,Richardson-Hodges,Unknown,Unknown,2,17.41,0.0051,Low
Merch_24071,"Thomas, Harris And Clark",Services,11086,6,1.85,0.0291,Low
Merch_24072,"Sawyer, Miller And Padilla",Unknown,13790,18,Unknown,0.0312,Medium
Merch_24073,"Villanueva, Peterson And Floyd",Wholesale,31665,6,16.31,0.0202,Low
Merch_24074,Vargas-Russell,Digital,7275,1,8.01,0.0084,Low
Merch_24075,Brown Group,Unknown,Unknown,0,$140.58,0.9%,Low
Merch_24076,Cobb-Arias,Wholesale,05930,0,41.94,0.0306,High
Merch_24077,"Meyers, Burton And Foster",Manufacturing,57859Extra,6,49.79,0.046,Low
Merch_24078,Marks-Conway,Services,Abc12,-10,12.91,Unknown,Low
Merch_24079,Ortiz-Clay,Manufacturing,4786,1,Unknown,0.0133,Low
Merch_24080,Comp&Ny Inc,Unknown,8107,Unknown,44.37,0.0178,Low
Merch_24081,"Ayala, Douglas And Hutchinson",Unknown,Unknown,9,15.31,0.006,Medium
Merch_24082,Payne-Sandoval,Wholesale,00634Extra,1,60.77,0.0221,Low
Merch_24083,"Terrell, Bruce And Cunningham",Manufacturing,96962,2,50.09,0.0178,Low
Merch_24084,Higgins-Thompson,Unknown,84436,12,Unknown,0.0096,Low
Merch_24085,Biz-Corp,Other,89997,2,158.97,0.0198,Low
Merch_24086,Green Ltd,Retail,45372,1,3.06,0.0269,Low
Merch_24087,Williams-Jensen,Digital,11887,1,130.42,0.0159,Medium
Merch_24088,Brooks-Clark,Wholesale,48714,6,Unknown,0.0358,Low
Merch_24089,"Thomas, Berry And Ellis",Unknown,60195,5,31.41,0.0166,Low
Merch_24090,Horn Plc,Services,57805,9,202.23,0.0106,Low
Merch_24091,Anderson-Wheeler,Retail,80615,20,37.96,0.0185,Low
Merch_24092,Huber-Lawson,Wholesale,19890,1,56.75,0.015,Medium
Merch_24093,"Ibarra, Merritt And Miller",Retail,Abc12,1,$24.69,0.0017,Medium
Merch_24094,Smith-Moran,Retail,23397,4,68.29,0.0124,Medium
Merch_24095,Coleman Group,Services,29462,3,131.18,0.0247,Low
Merch_24096,Nguyen-Wells,Unknown,Unknown,4,14.12,0.0032,Low
Merch_24097,"Hill, Franklin And Dean",Digital,34425,26,112.6,Unknown,Medium
Merch_24098,Carter Group,Services,34888,2 Years,-4.97,0.0384,Medium
Merch_24099,"Nguyen, Howard And Smith",Services,13046,7,$22.53,0.0248,Low
Merch_24100,Sandoval-Garza,Retail,41410,5,47.76,0.0365,Low
Merch_24101,Meyers Llc,Unknown,40302,1,Unknown,0.0186,Low
Merch_24102,"Mckay, Butler And Kerr",Manufacturing,51440,0 Years,Unknown,0.0266,Medium
Merch_24103,"Thompson, Randolph And Pacheco",Unknown,Abc12,8,73.49,0.021,Low
Merch_24104,"Larson, Pitts And Thompson",Services,98680,30,55.11,0.027,Low
Merch_24105,"Murray, Lawrence And Davis",Unknown,80262,1,81.49,0.0185,Low
Merch_24106,Coleman Llc,Digital,52496,3,$121.1,Unknown,Low
Merch_24107,"Martinez, Kim And Case",Unknown,59098,0,156.32,0.92%,Medium
Merch_24108,Smith-Burns,Unknown,31583,-2,335.45,0.0043,Low
Merch_24109,Allen Ltd,Digital,Abc12,2 Years,6.88,0.0093,Low
Merch_24110,Lynn-Watson,Unknown,03106,1,29.13,0.0272,Low
Merch_24111,Sandoval Plc,Retail,72553,1,135.52,0.99%,Medium
Merch_24112,Supply-Partners,Unknown,43876,4,30.25,0.0421,Low
Merch_24113,"Hancock, Lara And Morales",Unknown,10925,9,39.18,0.015,Low
Merch_24114,"Vasquez, Green And Mccormick",Digital,17188,0,17.03,0.0455,High
Merch_24115,Supply-Partners,Digital,16094,1,17.19,0.0193,Low
Merch_24116,Goods-Llc,Services,Abc12,5,12.0,0.0312,High
Merch_24117,"Cantrell, Roy And Carter",Unknown,Abc12,Unknown,$52.54,0.0059,High
Merch_24118,"Smith, Vasquez And Long",Manufacturing,09377,0,$94.59,0.0109,Unknown
Merch_24119,Jackson Llc,Unknown,89980,2,$15.35,0.0355,Low
Merch_24120,Garner Group,Unknown,94123,0,$32.67,0.0248,Low
Merch_24121,Rojas And Sons,Retail,39397,16,Unknown,0.0164,Low
Merch_24122,Smith Plc,Other,7145,5,152.83,0.0168,Unknown
Merch_24123,Comp&Ny Inc,Services,99431,7,35.25,6.41%,Low
Merch_24124,"Haas, Henry And James",Manufacturing,32550,2,$181.78,0.023,Low
Merch_24125,Wong Llc,Unknown,02835,7,70.19,0.0036,Low
Merch_24126,Comp&Ny Inc,Unknown,71127,0,17.87,0.0264,Low
Merch_24127,"Padilla, Ortiz And Mcintosh",Digital,89111,15,$119.39,0.0184,Low
Merch_24128,Smith And Sons,Retail,Abc12,2,20.91,1.07%,Low
Merch_24129,Perez Llc,Retail,Abc12,1,5379.95,Unknown,Low
Merch_24130,Trade-Co,Services,75718,2,186.42,0.0135,Low
Merch_24131,Macdonald-Barnett,Unknown,22076,7,44.92,0.011,Low
Merch_24132,Hoffman-Page,Manufacturing,62721,8,445.94,0.0138,Low
Merch_24133,"Black, Garrett And Wilson",Manufacturing,Abc12,2 Years,$102.13,0.0098,Low
Merch_24134,Ryan-Ponce,Wholesale,01950,0,174.52,0.003,Low
Merch_24135,Farmer And Sons,Unknown,11826,Unknown,50.17,0.0414,Low
Merch_24136,"Price, Barnes And Whitaker",Manufacturing,18101,1,29.69,0.0341,Medium
Merch_24137,Bailey Plc,Other,56675Extra,7,$13.23,0.0011,Unknown
Merch_24138,"Bryant, Burch And Livingston",Manufacturing,Abc12,0,52.55,1.97%,Medium
Merch_24139,Olson Llc,Unknown,62211,-2,Unknown,0.0206,Medium
Merch_24140,"Anderson, Smith And Clark",Services,84727,-3,188.96,0.0076,Low
Merch_24141,Murphy And Sons,Other,22747,4,$14.05,0.0386,Low
Merch_24142,Trade-Co,Digital,18519,10,113.58,0.6707,Low
Merch_24143,"Nelson, Fox And Marshall",Retail,18073,17,21.88,0.0324,Medium
Merch_24144,Comp&Ny Inc,Wholesale,5872,4,$14.44,0.0246,Low
Merch_24145,"Swanson, Lee And Olsen",Wholesale,8384,Unknown,7.8,0.0373,Medium
Merch_24146,"Warren, Smith And Gonzalez",Other,39645,5 Years,599.24,0.0082,Medium
Merch_24147,Comp&Ny Inc,Unknown,32584Extra,4 Years,Unknown,0.0087,Low
Merch_24148,"Harrison, Robbins And Singh",Unknown,72549,9,111.59,0.0084,Low
Merch_24149,Kelly Llc,Wholesale,78778,0,$10.68,0.0187,Medium
Merch_24150,Johnson-Lee,Manufacturing,90892,15,163.47,0.0272,Medium
Merch_24151,Collins-Tucker,Services,74006,3,90.45,0.0048,Unknown
Merch_24152,"Lewis, Bridges And Morales",Unknown,01621,8,7.57,0.0087,High
Merch_24153,Spencer Llc,Digital,Abc12,0 Years,$79.66,0.0241,Low
Merch_24154,Wagner-Simpson,Services,55722,1,$57.5,0.0039,Medium
Merch_24155,Jones Llc,Manufacturing,32683,3,7.11,0.017,Low
Merch_24156,"Jones, Bryant And Sanders",Unknown,44306,Unknown,17.2,0.0202,High
Merch_24157,"Odom, Griffin And Lamb",Unknown,Unknown,4,25.65,0.0069,Low
Merch_24158,Clarke Plc,Wholesale,88855,5,34.46,0.0297,Medium
Merch_24159,Cunningham-Silva,Wholesale,Abc12,6,73.53,0.02,Low
Merch_24160,White-Rose,Manufacturing,07532,2,15.16,0.0048,Unknown
Merch_24161,"Barr, Nelson And Jordan",Services,8658,5 Years,3.46,4.7%,Low
Merch_24162,Campbell Plc,Unknown,96944,0,159.17,0.0291,Low
Merch_24163,Doyle-Wright,Unknown,58225,2,-24.25,1.67%,Low
Merch_24164,Mccormick Group,Retail,58431,1,13.55,0.032,Low
Merch_24165,Trade-Co,Retail,12753,0,651.8,0.0225,Low
Merch_24166,"Crawford, Rivera And Francis",Digital,Unknown,2,37.92,0.0028,Unknown
Merch_24167,Biz-Corp,Manufacturing,9230,5,$177.14,Unknown,Medium
Merch_24168,Mckee Plc,Services,57466,0,$35.46,0.0212,Low
Merch_24169,"Johnson, Johnson And Carter",Retail,22513,5,174.41,0.81%,High
Merch_24170,Boyer Plc,Manufacturing,1360,2,17.29,0.0127,Low
Merch_24171,"Le, Kim And Miller",Manufacturing,80366,3,85.39,0.0121,Low
Merch_24172,Watson-Watts,Unknown,40264,0,$42.98,0.0238,Unknown
Merch_24173,Comp&Ny Inc,Digital,61473,3,$25.59,0.0201,Medium
Merch_24174,Morales And Sons,Retail,5149,6,133.36,0.0304,Unknown
Merch_24175,"Armstrong, Flores And Hendrix",Digital,53065,3,102.32,Unknown,Low
Merch_24176,"Arias, Weeks And Smith",Digital,24989,8,76.21,0.0218,Low
Merch_24177,"Santiago, Green And Brown",Wholesale,5571,2,176.86,0.0254,High
Merch_24178,Smith Ltd,Retail,40149,Unknown,$45.09,0.0246,Medium
Merch_24179,"Howell, Wright And Stevens",Unknown,96036,3,$8.14,0.0196,Unknown
Merch_24180,Spencer Group,Services,64589,1,Unknown,0.0109,Low
Merch_24181,Turner-Black,Services,52743,7,27.15,0.0407,Low
Merch_24182,Browning-Mitchell,Services,43157,0,$51.05,0.0112,Medium
Merch_24183,Tran-Clements,Retail,70230,9,136.25,0.0185,Low
Merch_24184,Carpenter Group,Unknown,44266,0,Unknown,0.025,Low
Merch_24185,"Bonilla, Young And Oconnor",Digital,82434,9,290.38,0.0071,High
Merch_24186,White-Morrow,Other,9829,1,60.56,0.0296,Low
Merch_24187,Goods-Llc,Services,44029Extra,30,106.8,0.0168,Unknown
Merch_24188,Olson-Huff,Unknown,72438,0,$89.15,0.0207,Low
Merch_24189,Gilbert Inc,Services,91562,1,44.62,0.0182,Medium
Merch_24190,Wu-Burton,Unknown,17390,2,$81.96,3.8%,Low
Merch_24191,"Perry, Lucero And Brown",Retail,37048,0,40.45,0.0046,Low
Merch_24192,Miller Plc,Manufacturing,56485,2,34.84,0.0059,Unknown
Merch_24193,Roberts Ltd,Unknown,25066,Unknown,221.91,0.0373,Medium
Merch_24194,Dixon Plc,Unknown,58995,2,$23.76,0.0573,Low
Merch_24195,Martin Plc,Retail,34264,Unknown,11.19,0.83%,Low
Merch_24196,Comp&Ny Inc,Wholesale,91681Extra,10 Years,-4.3,0.0083,Unknown
Merch_24197,"Arnold, Fowler And Vega",Unknown,Unknown,1,86.56,0.0112,Low
Merch_24198,"Ibarra, Morales And Edwards",Unknown,2462,0,$62.77,0.0023,Unknown
Merch_24199,Comp&Ny Inc,Unknown,6135,2,39.13,0.0179,Unknown
Merch_24200,Murphy And Sons,Manufacturing,52530,1,$27.62,0.0228,Medium
Merch_24201,Davis Llc,Unknown,67261Extra,3,22.31,0.0159,Low
Merch_24202,Taylor Inc,Unknown,Unknown,5,51.05,0.0258,Medium
Merch_24203,Tran Llc,Retail,77517,11,1059.09,0.0114,Low
Merch_24204,Goods-Llc,Unknown,Abc12,30,$3.41,0.0293,Medium
Merch_24205,Mason And Sons,Unknown,46986,2,184.95,0.0194,Low
Merch_24206,"Lewis, Castillo And Moody",Other,11237,1,$23.45,0.0127,Low
Merch_24207,Goods-Llc,Wholesale,Unknown,8,18.64,0.0332,Low
Merch_24208,"Harrison, Farmer And Taylor",Digital,Abc12,20,Unknown,0.0297,High
Merch_24209,Hernandez-Vang,Unknown,Unknown,3,75.34,0.0115,Low
Merch_24210,Lopez Plc,Wholesale,98104,6,7.33,0.0009,Low
Merch_24211,Goods-Llc,Wholesale,80941,Unknown,11.03,Unknown,Medium
Merch_24212,"Ryan, Greene And Conner",Services,57932,5,Unknown,0.0106,Low
Merch_24213,Ellis-Mitchell,Retail,21014,2,$137.45,0.0204,Unknown
Merch_24214,Supply-Partners,Services,3128,0,52.23,0.0147,Low
Merch_24215,Mercer-Douglas,Digital,39421,1,Unknown,2.33%,Medium
Merch_24216,Wilson-Robinson,Manufacturing,67017,9,129.69,0.0236,Low
Merch_24217,Boyle-Galvan,Services,72137,0,58.79,0.0341,Low
Merch_24218,Conrad Inc,Digital,12042,7,$12.14,0.0218,Low
Merch_24219,Riley-Martin,Services,72030,0,91.26,0.0113,Low
Merch_24220,"Wilson, Gillespie And Wilkins",Services,Abc12,3,Unknown,0.35%,Low
Merch_24221,Sims Ltd,Unknown,Unknown,4,74.34,0.0224,Low
Merch_24222,Comp&Ny Inc,Digital,08716,1,$412.78,0.0177,Low
Merch_24223,"Cruz, Johnson And Crosby",Other,98112,0,18.57,0.0208,Low
Merch_24224,Weaver Ltd,Wholesale,35234,15,20.81,0.0122,Low
Merch_24225,"Velasquez, Miller And Burnett",Wholesale,98017,Unknown,76.56,0.008,Unknown
Merch_24226,"Martinez, Carr And Perkins",Manufacturing,59374,Unknown,133.53,0.0492,Low
Merch_24227,Rivera Group,Other,69908Extra,3,105.58,0.0163,Low
Merch_24228,Trade-Co,Unknown,29159,0,11.5,Unknown,Medium
Merch_24229,"Solis, Mayer And Ramos",Unknown,19112,9 Years,51.92,0.019,Low
Merch_24230,Owen-Woodard,Manufacturing,Abc12,1,7.93,Unknown,Medium
Merch_24231,Jackson Llc,Wholesale,85128,9,1252.94,Unknown,High
Merch_24232,Gardner And Sons,Unknown,95961,1,35.43,0.0185,Unknown
Merch_24233,"Davis, Sims And Kelley",Manufacturing,87770,0,34.79,0.006,Medium
Merch_24234,Biz-Corp,Digital,01640Extra,8,46.45,1.22%,Low
Merch_24235,"Meza, Johnson And Owens",Wholesale,Abc12,5,46.55,0.0256,Medium
Merch_24236,Dyer And Sons,Services,81110,3 Years,433.68,0.0084,Medium
Merch_24237,"Bennett, Parks And Ramirez",Manufacturing,54126,1,178.53,0.0092,Medium
Merch_24238,Kennedy Plc,Unknown,19098,3,11.26,0.0305,Medium
Merch_24239,Biz-Corp,Retail,18735,4,56.63,0.0185,Low
Merch_24240,"Esparza, Willis And Olson",Unknown,83879,9,41.38,0.0122,Low
Merch_24241,"Palmer, Perry And Fernandez",Manufacturing,49866,1,$27.58,Unknown,Medium
Merch_24242,Medina-Reyes,Wholesale,90704,5,156.58,0.0277,Medium
Merch_24243,Dennis And Sons,Services,Unknown,0,137.16,Unknown,Low
Merch_24244,Trade-Co,Manufacturing,Abc12,8,17.73,0.0357,Medium
Merch_24245,Graves-Maxwell,Unknown,82247,Unknown,113.66,0.0157,Medium
Merch_24246,"Matthews, Lawrence And Smith",Manufacturing,8074,1,$63.55,0.0167,Low
Merch_24247,Russell Ltd,Wholesale,83286,2,303.85,0.0553,Low
Merch_24248,Hodge Llc,Retail,06086,3,426.98,0.011,Medium
Merch_24249,Rodriguez And Sons,Digital,61176,14,$113.61,0.002,Medium
Merch_24250,Simmons-Gordon,Digital,32719,3,Unknown,0.0286,Unknown
Merch_24251,Trade-Co,Retail,Abc12,0,5.67,0.0332,Low
Merch_24252,"Harper, Barron And Lee",Manufacturing,99817,0,106.12,0.0299,Unknown
Merch_24253,"Davis, Molina And Craig",Retail,29751,4,23.66,0.011,Medium
Merch_24254,Trade-Co,Digital,Abc12,9,38.1,0.0154,Low
Merch_24255,"Houston, Sanchez And Neal",Wholesale,Unknown,2 Years,165.23,0.0161,Low
Merch_24256,"Reilly, Coleman And Ponce",Services,Abc12,0,Unknown,0.0215,High
Merch_24257,Bailey Plc,Retail,37664,9,$39.7,Unknown,Low
Merch_24258,Ashley Inc,Services,58623,3,$53.7,0.0117,Unknown
Merch_24259,Sanchez-Lee,Retail,Abc12,8,235.17,0.0159,Medium
Merch_24260,Hernandez And Sons,Unknown,94372,4,3.84,0.0168,Unknown
Merch_24261,Cantu Ltd,Digital,94318,Unknown,12.41,Unknown,Unknown
Merch_24262,Hansen Llc,Retail,47628,-4,109.25,0.0291,Medium
Merch_24263,Pitts Llc,Manufacturing,32968,5,Unknown,0.0557,Low
Merch_24264,Robbins And Sons,Services,Unknown,1 Years,38.27,Unknown,Medium
Merch_24265,Marshall Plc,Unknown,57072,14,14.52,0.0241,Low
Merch_24266,"Forbes, Hartman And Lopez",Digital,3791,0,27.03,0.0152,Unknown
Merch_24267,Beasley-Myers,Other,81855,6,53.63,0.0137,Low
Merch_24268,"Santiago, Gray And Mcgee",Retail,30297,11,14.43,0.0938,Low
Merch_24269,Kelley-Dunn,Wholesale,4532,3,204.93,0.021,Low
Merch_24270,"Simmons, Dalton And Wade",Retail,67808,7 Years,183.15,Unknown,Low
Merch_24271,Goods-Llc,Retail,07228,6,57.47,0.0029,Low
Merch_24272,"Martin, Strickland And Johnson",Unknown,96820,0,102.5,0.0113,Low
Merch_24273,Weaver Group,Manufacturing,71717,0,$34.39,0.0062,Low
Merch_24274,"Patterson, Shaw And Washington",Unknown,77065,3,$50.89,0.6434,Low
Merch_24275,"Watkins, Soto And Kaufman",Retail,23946,0,54.23,0.0232,Low
Merch_24276,Supply-Partners,Other,77978,-2,Unknown,0.0273,Low
Merch_24277,Baker Ltd,Services,8983,0,19.19,0.0464,Low
Merch_24278,Goods-Llc,Wholesale,3556,2 Years,25.65,0.0089,Low
Merch_24279,Biz-Corp,Retail,78782,20,Unknown,0.02,Low
Merch_24280,"Grant, Ball And Hancock",Retail,Abc12,4,1760.92,0.0183,Low
Merch_24281,"Bennett, Hill And Davenport",Retail,20546,2,7.93,0.0157,Low
Merch_24282,"Robinson, Ferguson And Mills",Unknown,78375,3,132.75,0.0118,Medium
Merch_24283,Hansen And Sons,Wholesale,58474,1,66.01,0.0095,Low
Merch_24284,Williams And Sons,Retail,2738,3,$90.89,0.0088,Medium
Merch_24285,Jimenez Inc,Unknown,18934,0,41.42,0.0227,Low
Merch_24286,"Wu, Clark And Ponce",Wholesale,70297,2,$219.42,0.0155,Low
Merch_24287,Lynn Plc,Manufacturing,40769,2,18.47,0.0064,Low
Merch_24288,Biz-Corp,Manufacturing,38360,1,Unknown,0.0146,Medium
Merch_24289,"Kramer, Jordan And Stephenson",Manufacturing,09319,1,Unknown,0.0285,Low
Merch_24290,Biz-Corp,Retail,96902,5,$169.38,0.0173,Low
Merch_24291,Gray-Collins,Wholesale,43042Extra,5,2.84,0.0571,Low
Merch_24292,Supply-Partners,Retail,07814,0,116.07,4.84%,Low
